"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-1816 0.000365644124818286 3 9 "GO:0008528;GO:0001653;GO:0004983;GO:0008188" "peptide receptor activity" 0.0368451177916409
-1129 0.000966784075138096 -1 20 "GO:0008533" "astacin activity" 0.0461156003840872
-732 0.205169541769269 -1 7 "GO:0008547" "protein-synthesizing GTPase activity" 0.635871687915719
404 0.00521807760164297 2 114 "GO:0008565" "protein transporter activity" 0.124734420133474
-205 0.687246623608091 5 9 "GO:0008568" "microtubule-severing ATPase activity" 0.908079333687145
-217 0.47883313856447 -1 25 "GO:0008570" "myosin ATPase activity" 0.851131752851281
-721 0.291710162371035 -1 5 "GO:0008575" "proteasome ATPase activity" 0.784074441487792
496 0.194394822784976 2 16 "GO:0008649" "rRNA methyltransferase activity" 0.635871687915719
1171 0.0426890100341255 3 7 "GO:0008650;GO:0016436;GO:0016435" "rRNA (guanine) methyltransferase activity" 0.351080306659963
-686 0.315667098019919 -1 5 "GO:0008717" "D-alanyl-D-alanine endopeptidase activity" 0.784074441487792
-631 0.311946459939107 2 6 "GO:0008766;GO:0018169;GO:0070739" "UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity" 0.784074441487792
814 0.233808427819963 4 5 "GO:0008853" "exodeoxyribonuclease III activity" 0.667824072276182
530 0.395846097942483 2 6 "GO:0008874" "gluconate 5-dehydrogenase activity" 0.824535321915128
301 0.554737745087665 5 9 "GO:0008875" "gluconate dehydrogenase activity" 0.877579020588712
1379 0.0270922843008804 2 6 "GO:0009008" "DNA-methyltransferase activity" 0.280935208946086
431 0.328892706756916 2 12 "GO:0009383;GO:0008169;GO:0016434" "C-methyltransferase activity" 0.784904681366756
-1199 0.0793845308305148 -1 5 "GO:0009481;GO:0009482;GO:0009483;GO:0009485" "aa3-type cytochrome c oxidase" 0.438974342589645
-393 0.250152638946099 2 20 "GO:0009975;GO:0016849" "cyclase activity" 0.693226562155475
1128 0.0988885093520635 4 5 "GO:0009982" "pseudouridine synthase activity" 0.471698189609343
184 0.788200586125747 5 5 "GO:0010181;GO:0003958" "NADPH-hemoprotein reductase activity" 0.927363357864973
-397 0.213332497634805 2 23 "GO:0015020" "glucuronosyltransferase activity" 0.635871687915719
48 0.917677492236947 2 11 "GO:0015036" "disulfide oxidoreductase activity" 0.968222762526364
-304 0.134682313220742 6 57 "GO:0015078" "hydrogen ion transmembrane transporter activity" 0.558638812228643
53 0.84603561049396 2 32 "GO:0015081" "sodium ion transmembrane transporter activity" 0.950723201325633
-105 0.645911477550059 3 45 "GO:0015085;GO:0072509" "divalent inorganic cation transmembrane transporter activity" 0.907994202303018
395 0.351973358853275 3 13 "GO:0015101;GO:0015226;GO:0015199;GO:0015651" "organic cation transmembrane transporter activity" 0.804314845226275
244 0.464592526010745 4 21 "GO:0015103" "inorganic anion transmembrane transporter activity" 0.84348992493946
527 0.182168353858532 2 15 "GO:0015108" "chloride transmembrane transporter activity" 0.635871687915719
-527 0.329100495331973 4 8 "GO:0015207;GO:0005345;GO:0015205" "purine nucleobase transmembrane transporter activity" 0.784904681366756
315 0.645129101392966 3 5 "GO:0015238;GO:0090484" "drug transmembrane transporter activity" 0.907994202303018
427 0.459619933529098 3 7 "GO:0015250;GO:0005372" "water channel activity" 0.84348992493946
-356 0.163243587937571 6 36 "GO:0015276;GO:0022834" "ligand-gated channel activity" 0.594406041574209
20 0.916648098506853 2 67 "GO:0015291" "secondary active transmembrane transporter activity" 0.968222762526364
41 0.850472400476056 3 49 "GO:0015294;GO:0015293" "symporter activity" 0.950723201325633
-148 0.628028836954012 2 25 "GO:0015295;GO:0005351;GO:0005402;GO:0051119;GO:0015144;GO:1901476" "sugar transmembrane transporter activity" 0.907994202303018
66 0.862361195962118 4 16 "GO:0015296" "anion:cation symporter activity" 0.951596587467949
-462 0.227295490192184 5 16 "GO:0015297" "antiporter activity" 0.6531322218173
-38 0.940794473051047 4 9 "GO:0015298" "solute:cation antiporter activity" 0.979823064727837
32 0.958937662864696 2 6 "GO:0015299" "solute:hydrogen antiporter activity" 0.981958114659578
-1525 0.0144844651616059 3 6 "GO:0015301" "anion:anion antiporter activity" 0.230302996069534
426 0.213388956009957 2 20 "GO:0015370" "solute:sodium symporter activity" 0.635871687915719
225 0.0952100522131413 2 132 "GO:0015405;GO:0015399;GO:0042625;GO:0042626;GO:0016820;GO:0043492" "P-P-bond-hydrolysis-driven transmembrane transporter activity" 0.468940871782911
544 0.00024548098659753 2 108 "GO:0015450;GO:0008320;GO:0022884;GO:0004003;GO:0003678;GO:0008094;GO:0004004;GO:0003724;GO:0008186;GO:0015462;GO:0015616;GO:0017116;GO:0043142;GO:0042624" "DNA-dependent ATPase activity" 0.0368451177916409
-570 0.215956422310999 3 11 "GO:0015464" "acetylcholine receptor activity" 0.635871687915719
41 0.952343077020694 2 5 "GO:0015491" "cation:cation antiporter activity" 0.981594621462089
149 0.716222439127214 8 14 "GO:0015662" "ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism" 0.913280905105146
-472 0.329031316400499 3 10 "GO:0015924;GO:0004559;GO:0015923" "mannosidase activity" 0.784904681366756
-871 0.10698962333432 3 8 "GO:0015925" "galactosidase activity" 0.495476216800686
41 0.925596603169857 3 12 "GO:0015929" "hexosaminidase activity" 0.968222762526364
-214 0.58762715179897 2 15 "GO:0015932" "nucleobase-containing compound transmembrane transporter activity" 0.880859500014947
-841 0.177610027075613 2 6 "GO:0016155" "formyltetrahydrofolate dehydrogenase activity" 0.632238678470652
-991 0.0861270672171728 5 7 "GO:0016175;GO:0050664" "superoxide-generating NADPH oxidase activity" 0.461602371489791
-217 0.727561308050221 5 6 "GO:0016207" "4-coumarate-CoA ligase activity" 0.913280905105146
368 0.174434170817694 -1 32 "GO:0016251" "general RNA polymerase II transcription factor activity" 0.628423677894486
-712 0.0931552888654628 2 13 "GO:0016262" "protein N-acetylglucosaminyltransferase activity" 0.468940871782911
209 0.551625701984515 2 19 "GO:0016279;GO:0008276;GO:0016278" "protein methyltransferase activity" 0.877579020588712
84 0.61750034718127 2 84 "GO:0016298" "lipase activity" 0.903520446642533
-204 0.00411639211763923 2 512 "GO:0016301;GO:0016773" "kinase activity" 0.12271994000712
-423 0.463688736421349 2 7 "GO:0016303" "1-phosphatidylinositol-3-kinase activity" 0.84348992493946
191 0.652958321202918 4 13 "GO:0016405;GO:0016878" "acid-thiol ligase activity" 0.908049910244291
-249 0.542867980143461 2 14 "GO:0016406;GO:0016409;GO:0016416" "palmitoyltransferase activity" 0.875104030736926
-426 0.0951632047902807 2 36 "GO:0016407" "acetyltransferase activity" 0.468940871782911
-231 0.522507032386158 2 18 "GO:0016408" "C-acyltransferase activity" 0.871454812470469
141 0.695988709973179 2 18 "GO:0016411" "acylglycerol O-acyltransferase activity" 0.912051139168149
-14 0.975877912593479 2 11 "GO:0016417;GO:0016419;GO:0016420" "S-acyltransferase activity" 0.981958114659578
-415 0.472954664312659 3 7 "GO:0016421;GO:0016885" "ligase activity, forming carbon-carbon bonds" 0.849900694652407
-1007 0.106351503663925 6 6 "GO:0016453" "C-acetyltransferase activity" 0.495476216800686
7 0.915989091934591 2 540 "GO:0016491" "oxidoreductase activity" 0.968222762526364
-297 0.583197489029081 -1 8 "GO:0016511" "endothelin-converting enzyme activity" 0.880859500014947
-207 0.740654890236252 -1 6 "GO:0016512" "endothelin-converting enzyme 1 activity" 0.923506115346626
381 0.576778555977546 -1 5 "GO:0016564" "transcription repressor activity" 0.880859500014947
-537 0.320562387056981 5 8 "GO:0016597;GO:0031177;GO:0072341" "amino acid binding" 0.784074441487792
24 0.872219638546825 2 109 "GO:0016616;GO:0016614" "oxidoreductase activity, acting on CH-OH group of donors" 0.951596587467949
-113 0.742302072357805 4 20 "GO:0016620" "oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor" 0.923506115346626
982 0.0892530396878245 2 7 "GO:0016624" "oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor" 0.462757607946655
68 0.780338428633031 3 39 "GO:0016627" "oxidoreductase activity, acting on the CH-CH group of donors" 0.925923956363074
549 0.195771283288561 4 13 "GO:0016628" "oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor" 0.635871687915719
-371 0.520295061162453 2 7 "GO:0016634" "oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor" 0.871454812470469
133 0.684308350172921 2 22 "GO:0016638" "oxidoreductase activity, acting on the CH-NH2 group of donors" 0.908079333687145
264 0.647381178639567 4 7 "GO:0016639" "oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor" 0.907994202303018
241 0.555370126928681 4 14 "GO:0016641" "oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor" 0.877579020588712
-157 0.586792963698949 3 28 "GO:0016645" "oxidoreductase activity, acting on the CH-NH group of donors" 0.880859500014947
-383 0.31653343183098 2 16 "GO:0016646" "oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor" 0.784074441487792
149 0.449421489554781 3 61 "GO:0016651" "oxidoreductase activity, acting on NAD(P)H" 0.84348992493946
521 0.281110056130638 2 10 "GO:0016653" "oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor" 0.76381832573194
187 0.490748836254674 2 32 "GO:0016655;GO:0008137;GO:0050136;GO:0003954" "oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor" 0.854332828078392
-349 0.254267139719572 3 25 "GO:0016667" "oxidoreductase activity, acting on a sulfur group of donors" 0.697042676127792
-54 0.925025178074055 4 7 "GO:0016668" "oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor" 0.968222762526364
-437 0.419244951720382 4 8 "GO:0016671" "oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor" 0.84348992493946
-65 0.861728973704542 4 17 "GO:0016702;GO:0016701" "oxidoreductase activity, acting on single donors with incorporation of molecular oxygen" 0.951596587467949
35 0.817704745864398 3 104 "GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" 0.942138076756806
306 0.281828145343441 2 29 "GO:0016706" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors" 0.76381832573194
339 0.298398282241274 2 22 "GO:0016709" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen" 0.784074441487792
515 0.000896276309489135 3 99 "GO:0016741;GO:0008168;GO:0008757" "transferase activity, transferring one-carbon groups" 0.0461156003840872
-119 0.836564670455508 3 7 "GO:0016744" "transferase activity, transferring aldehyde or ketonic groups" 0.950723201325633
64 0.681891628076929 4 96 "GO:0016747;GO:0016746" "transferase activity, transferring acyl groups" 0.908079333687145
-297 0.539631162748748 2 10 "GO:0016748;GO:0016749" "succinyltransferase activity" 0.875104030736926
140 0.722568182946223 2 15 "GO:0016751;GO:0004147;GO:0030523;GO:0008951;GO:0016412;GO:0016413;GO:0016414;GO:0016415;GO:0016418;GO:0016454;GO:0016750;GO:0016752;GO:0016753;GO:0018030;GO:0019107;GO:0018031;GO:0019105;GO:0018711;GO:0018712;GO:0018713;GO:0019186;GO:0019705;GO:0019707;GO:0019706;GO:0046941" "O-acetyltransferase activity" 0.913280905105146
275 0.533874244059896 2 12 "GO:0016755" "transferase activity, transferring amino-acyl groups" 0.875104030736926
-127 0.364755920532179 3 121 "GO:0016757" "transferase activity, transferring glycosyl groups" 0.808842741545827
-209 0.197030362799438 2 90 "GO:0016758;GO:0008194" "transferase activity, transferring hexosyl groups" 0.635871687915719
189 0.521425638869253 4 27 "GO:0016763" "transferase activity, transferring pentosyl groups" 0.871454812470469
155 0.599901403678686 3 27 "GO:0016765" "transferase activity, transferring alkyl or aryl (other than methyl) groups" 0.894228029858541
54 0.854850695154208 3 27 "GO:0016769;GO:0008483" "transferase activity, transferring nitrogenous groups" 0.951596587467949
-322 0.385478543896092 4 17 "GO:0016776" "phosphotransferase activity, phosphate group as acceptor" 0.821888134350551
337 0.0337562950808846 4 94 "GO:0016779" "nucleotidyltransferase activity" 0.328607199052693
-1192 0.0560870213392663 4 6 "GO:0016780" "phosphotransferase activity, for other substituted phosphate groups" 0.393433958512206
-89 0.810557009279404 3 17 "GO:0016782" "transferase activity, transferring sulfur-containing groups" 0.938436149092902
165 0.0240038579598872 2 483 "GO:0016788" "hydrolase activity, acting on ester bonds" 0.274644809180859
38 0.7243161052509 2 215 "GO:0016791;GO:0042578" "phosphoric ester hydrolase activity" 0.913280905105146
849 0.00927118168552217 2 22 "GO:0016796" "exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters" 0.172922647779811
542 0.316068463625614 2 8 "GO:0016799" "hydrolase activity, hydrolyzing N-glycosyl compounds" 0.784074441487792
146 0.762753648479777 2 10 "GO:0016801" "hydrolase activity, acting on ether bonds" 0.924710387301551
459 0.426933285478759 2 7 "GO:0016803" "ether hydrolase activity" 0.84348992493946
261 0.196304737238901 2 58 "GO:0016810" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds" 0.635871687915719
197 0.434289698238958 2 37 "GO:0016811" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides" 0.84348992493946
892 0.191740497088424 2 5 "GO:0016812" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides" 0.635871687915719
104 0.879379901529497 4 5 "GO:0016813" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines" 0.951596587467949
138 0.774789758142222 2 10 "GO:0016814" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines" 0.924710387301551
203 0.00864979023311812 3 425 "GO:0016817;GO:0017111;GO:0016462;GO:0016818" "hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides" 0.171914580883223
42 0.767815706237319 2 119 "GO:0016829" "lyase activity" 0.924710387301551
-388 0.145899715027721 2 33 "GO:0016830" "carbon-carbon lyase activity" 0.569617928181776
-829 0.0181451442714563 2 19 "GO:0016831" "carboxy-lyase activity" 0.252869319113669
370 0.552934877421727 3 6 "GO:0016832" "aldehyde-lyase activity" 0.877579020588712
420 0.0423612152041464 4 55 "GO:0016836;GO:0016835" "carbon-oxygen lyase activity" 0.351080306659963
620 0.320078785282049 2 6 "GO:0016840" "carbon-nitrogen lyase activity" 0.784074441487792
-15 0.977543785819627 3 8 "GO:0016846" "carbon-sulfur lyase activity" 0.981958114659578
9 0.953124423155679 2 104 "GO:0016853" "isomerase activity" 0.981594621462089
-290 0.511231276264548 3 12 "GO:0016854" "racemase and epimerase activity" 0.870918995636391
-620 0.251421792983013 2 8 "GO:0016857" "racemase and epimerase activity, acting on carbohydrates and derivatives" 0.693226562155475
-9 0.97064783661107 3 43 "GO:0016860" "intramolecular oxidoreductase activity" 0.981958114659578
355 0.46257403120729 2 10 "GO:0016861" "intramolecular oxidoreductase activity, interconverting aldoses and ketoses" 0.84348992493946
181 0.695134090369157 2 11 "GO:0016863" "intramolecular oxidoreductase activity, transposing C=C bonds" 0.912051139168149
475 0.303176930988189 3 11 "GO:0016866" "intramolecular transferase activity" 0.784074441487792
-71 0.910027877139458 4 6 "GO:0016868" "intramolecular transferase activity, phosphotransferases" 0.968222762526364
-69 0.454254706225854 2 289 "GO:0016874" "ligase activity" 0.84348992493946
101 0.750804567137747 2 23 "GO:0016877" "ligase activity, forming carbon-sulfur bonds" 0.923506115346626
519 0.368807357526722 2 7 "GO:0016884" "carbon-nitrogen ligase activity, with glutamine as amido-N-donor" 0.808842741545827
645 0.301442156123116 2 6 "GO:0016886" "ligase activity, forming phosphoric ester bonds" 0.784074441487792
923 0.0366024465908978 2 12 "GO:0016891;GO:0004521" "endoribonuclease activity" 0.342340529879574
368 0.368273561894345 2 14 "GO:0016893" "endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters" 0.808842741545827
1065 0.036531922218346 3 9 "GO:0016895;GO:0004529" "exodeoxyribonuclease activity, producing 5'-phosphomonoesters" 0.342340529879574
-827 0.152387271027128 4 7 "GO:0016899" "oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor" 0.576894668888413
172 0.559444363239853 3 27 "GO:0016903" "oxidoreductase activity, acting on the aldehyde or oxo group of donors" 0.878204163635664
237 0.642037964900894 4 9 "GO:0016905" "myosin heavy chain kinase activity" 0.907994202303018
482 0.343770633279249 4 9 "GO:0016917" "GABA receptor activity" 0.803816627814715
-106 0.775003962106636 -1 17 "GO:0016946" "cathepsin F activity" 0.924710387301551
-1342 0.0495265433946826 2 5 "GO:0016995" "cholesterol oxidase activity" 0.369489785100059
285 0.677189152093269 2 5 "GO:0017016;GO:0031267" "Ras GTPase binding" 0.908079333687145
-837 0.100579190459486 7 9 "GO:0017017;GO:0033549" "MAP kinase phosphatase activity" 0.475012612368068
-514 0.451675594132708 3 5 "GO:0017136;GO:0034979" "NAD-dependent protein deacetylase activity" 0.84348992493946
70 0.869868573840594 3 13 "GO:0018024;GO:0042054" "histone methyltransferase activity" 0.951596587467949
555 0.373761145620474 4 6 "GO:0018585;GO:0018586;GO:0018587;GO:0018588;GO:0018589;GO:0018590;GO:0018591;GO:0018592;GO:0018593;GO:0018594;GO:0018595;GO:0018596;GO:0018597;GO:0018598;GO:0018599;GO:0018600;GO:0018601" "4-nitrocatechol 4-monooxygenase activity" 0.808842741545827
453 0.507720295241354 3 5 "GO:0019104" "DNA N-glycosylase activity" 0.869829991613091
-70 0.868866681028762 4 13 "GO:0019135" "deoxyhypusine monooxygenase activity" 0.951596587467949
-375 0.0170160894648964 4 96 "GO:0019199;GO:0004714" "transmembrane receptor protein kinase activity" 0.252869319113669
-224 0.659816177386861 2 9 "GO:0019201" "nucleotide kinase activity" 0.908079333687145
-185 0.561535157041672 5 23 "GO:0019205" "nucleobase-containing compound kinase activity" 0.878204163635664
-91 0.894652314381591 6 5 "GO:0019206" "nucleoside kinase activity" 0.958986862831503
436 0.392675241306051 2 9 "GO:0019239" "deaminase activity" 0.824535321915128
-803 0.240197757240415 2 5 "GO:0019825" "oxygen binding" 0.67795461658981
-244 0.313154200626463 2 40 "GO:0019829;GO:0046933;GO:0044769;GO:0046961;GO:0036442" "cation-transporting ATPase activity" 0.784074441487792
-212 0.678108388538639 2 9 "GO:0019904" "protein domain specific binding" 0.908079333687145
196 0.0802526447439215 3 193 "GO:0022804" "active transmembrane transporter activity" 0.438974342589645
-298 0.0782284450335255 4 83 "GO:0022836" "gated channel activity" 0.438974342589645
-298 0.158173681664544 5 53 "GO:0022843;GO:0005244;GO:0022832" "voltage-gated channel activity" 0.585193988231399
-232 0.0495751493635299 2 172 "GO:0022890;GO:0015077" "inorganic cation transmembrane transporter activity" 0.369489785100059
-74 0.317409047137118 2 466 "GO:0022892;GO:0022891;GO:0022857;GO:0015075" "substrate-specific transporter activity" 0.784074441487792
-178 0.0618617404221902 1 271 "GO:0030234" "enzyme regulator activity" 0.402342615860086
-566 0.364352408282426 -1 6 "GO:0030508" "thiol-disulfide exchange intermediate activity" 0.808842741545827
-555 0.336618083672176 -1 7 "GO:0030528" "transcription regulator activity" 0.794885276790237
-872 0.00440201145692043 2 25 "GO:0030594" "neurotransmitter receptor activity" 0.123515262644179
-251 0.498828184209379 -1 17 "GO:0030693" "caspase activity" 0.858992938151169
130 0.849663571399119 2 5 "GO:0031014" "troponin T binding" 0.950723201325633
-89 0.702242452198601 2 43 "GO:0031072;GO:0051082" "unfolded protein binding" 0.912723841140961
102 0.681693493321496 2 38 "GO:0031419;GO:0019842;GO:0046906" "vitamin binding" 0.908079333687145
-323 0.48355703359056 2 11 "GO:0033218;GO:0031406;GO:0043177" "amide binding" 0.851131752851281
-504 0.322177338640686 2 9 "GO:0034593;GO:0052866" "phosphatidylinositol phosphate phosphatase activity" 0.784074441487792
-524 0.443442019516297 2 5 "GO:0034595" "phosphatidylinositol phosphate 5-phosphatase activity" 0.84348992493946
-1323 0.00942555312845929 2 9 "GO:0035005" "1-phosphatidylinositol-4-phosphate 3-kinase activity" 0.172922647779811
11 0.972712010119527 5 23 "GO:0035251;GO:0046527" "glucosyltransferase activity" 0.981958114659578
49 0.922734617031499 4 9 "GO:0035381" "ATP-gated ion channel activity" 0.968222762526364
332 0.00225380539997772 4 206 "GO:0042623;GO:0016887" "ATPase activity" 0.0826973212145671
474 0.488213662753789 -1 5 "GO:0043275" "glutamate carboxypeptidase II activity" 0.853032663492884
-74 0.91391342293671 2 5 "GO:0045296;GO:0050839" "cadherin binding" 0.968222762526364
-885 0.125353493312938 2 7 "GO:0046332" "SMAD binding" 0.543578330093377
-181 0.206022775755531 2 116 "GO:0046873" "metal ion transmembrane transporter activity" 0.635871687915719
192 0.638568917817975 3 14 "GO:0046915" "transition metal ion transmembrane transporter activity" 0.907994202303018
290 0.61515928104344 2 7 "GO:0046983" "protein dimerization activity" 0.903520446642533
-162 0.795605525613433 6 6 "GO:0047238" "glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase activity" 0.927882238918356
-538 0.351263194872026 5 7 "GO:0047372" "acylglycerol lipase activity" 0.804314845226275
-1281 0.040080629099803 4 6 "GO:0047555" "3',5'-cyclic-GMP phosphodiesterase activity" 0.351080306659963
580 0.352732425206319 3 6 "GO:0047611" "acetylspermidine deacetylase activity" 0.804314845226275
351 0.543041494964633 2 7 "GO:0047749" "cholestanetriol 26-monooxygenase activity" 0.875104030736926
-96 0.888168001796693 2 5 "GO:0048531" "beta-1,3-galactosyltransferase activity" 0.954180488416717
-454 0.466837191161462 3 6 "GO:0050660" "flavin adenine dinucleotide binding" 0.84348992493946
-117 0.685366467126148 3 28 "GO:0050662;GO:0048037" "cofactor binding" 0.908079333687145
-548 0.422644102520113 2 5 "GO:0050694" "galactose 3-O-sulfotransferase activity" 0.84348992493946
143 0.791428545701507 3 8 "GO:0051020;GO:0019899" "GTPase binding" 0.927546477394641
186 0.701176777953016 2 10 "GO:0051183" "vitamin transporter activity" 0.912723841140961
-438 0.521709653936874 2 5 "GO:0051184" "cofactor transporter activity" 0.871454812470469
140 0.532395571028911 3 47 "GO:0051213" "dioxygenase activity" 0.875104030736926
-819 0.15603903921864 3 7 "GO:0051287" "NAD binding" 0.585193988231399
262 0.650766195526568 2 7 "GO:0051920" "peroxiredoxin activity" 0.907994202303018
733 0.204550341238916 4 7 "GO:0051998;GO:0010340" "protein carboxyl O-methyltransferase activity" 0.635871687915719
127 0.335833737510439 4 137 "GO:0052689" "carboxylic ester hydrolase activity" 0.794885276790237
-309 0.522507497623803 5 10 "GO:0052742" "phosphatidylinositol kinase activity" 0.871454812470469
-372 0.441266950815384 2 10 "GO:0052745" "inositol phosphate phosphatase activity" 0.84348992493946
-210 0.0199529607403496 3 305 "GO:0070011;GO:0008233" "peptidase activity" 0.264376729809632
-513 0.452732876447843 2 5 "GO:0070410" "co-SMAD binding" 0.84348992493946
479 0.483081001105623 5 5 "GO:0070566" "adenylyltransferase activity" 0.851131752851281
1427 0.0221365015974989 2 6 "GO:0070569" "uridylyltransferase activity" 0.274644809180859
508 0.198670337726743 2 15 "GO:0072349" "modified amino acid transmembrane transporter activity" 0.635871687915719
172 0.750154159456963 2 8 "GO:1901505" "carbohydrate derivative transporter activity" 0.923506115346626
78 0.8200790296619 2 20 "GO:1901618" "organic hydroxy compound transmembrane transporter activity" 0.94259686059934
221 0.723147368876558 3 6 "GO:1901677;GO:0015605" "phosphate transmembrane transporter activity" 0.913280905105146
334 0.563426447675066 3 7 "GO:1901682" "sulfur compound transmembrane transporter activity" 0.878282403728779
